type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,0_node_1,0,9,1,9.803621,9.131289,3.9239697,15198.jpg
image,,0_node_1,0,9,1,9.79964,9.0139,3.5550976,8229.jpg
image,,0_node_1,0,9,1,9.803491,8.676499,3.707524,10661.jpg
image,,0_node_1,0,9,1,10.063859,8.9967,3.226494,19152.jpg
image,,0_node_1,0,9,1,9.505031,9.69829,2.8148503,10022.jpg
image,,0_node_1,0,9,1,10.452542,10.043056,3.5943935,12438.jpg
image,,0_node_1,0,9,1,10.008899,8.913399,3.2112746,19891.jpg
image,,0_node_1,0,9,1,10.189786,8.751737,3.0648694,971.jpg
image,,0_node_1,0,9,1,9.789742,8.673849,3.753325,16521.jpg
image,,0_node_1,0,9,1,10.95653,9.560469,3.6382086,3876.jpg
image,,0_node_1,0,9,1,10.539479,8.407841,3.9766316,5008.jpg
image,,0_node_1,0,9,1,10.14733,8.552885,3.517022,1134.jpg
image,,0_node_1,0,9,1,9.847815,8.928382,3.1561077,2186.jpg
image,,0_node_1,0,9,1,10.77086,8.007862,3.0109537,14720.jpg
image,,0_node_1,0,9,1,9.825135,8.622543,4.2075205,13020.jpg
image,,0_node_1,0,9,1,9.525184,9.602576,2.840901,11029.jpg
image,,0_node_1,0,9,1,9.6946945,8.473563,3.6162698,17849.jpg
image,,0_node_1,0,9,1,9.587831,9.556278,2.8837507,5757.jpg
image,,0_node_1,0,9,1,10.955175,9.530383,3.5782647,19061.jpg
image,,0_node_1,0,9,1,9.956976,9.22292,3.0133173,7626.jpg
image,,0_node_1,0,9,1,9.4232025,9.493639,2.7705078,1852.jpg
image,,0_node_1,0,9,1,10.390235,9.754587,3.3033574,10900.jpg
image,,0_node_1,0,9,1,9.763381,9.467138,3.8672872,10348.jpg
image,,0_node_1,0,9,1,9.887807,8.584601,3.6665175,7601.jpg
image,,0_node_1,0,9,1,9.561931,8.954845,4.3844156,1730.jpg
image,,0_node_1,0,9,1,9.668852,9.747389,2.830215,11093.jpg
image,,0_node_1,0,9,1,10.411344,10.044503,3.558356,782.jpg
image,,0_node_1,0,9,1,10.08566,9.656867,3.594505,19489.jpg
image,,0_node_1,0,9,1,10.7955265,8.448823,3.8248227,18675.jpg
image,,0_node_1,0,9,1,10.091615,8.80157,4.103903,15512.jpg
image,,0_node_1,0,9,1,10.797835,9.933357,3.754225,7098.jpg
image,,0_node_1,0,9,1,10.11781,9.344088,3.7539356,6515.jpg
image,,0_node_1,0,9,1,10.639468,8.392817,3.0877526,16855.jpg
image,,0_node_1,0,9,1,10.484875,8.909849,3.6694639,17801.jpg
image,,0_node_1,0,9,1,10.526483,8.558649,3.6910326,19886.jpg
image,,0_node_1,0,9,1,10.243093,9.517213,3.039024,16580.jpg
image,,0_node_1,0,9,1,9.840443,9.068243,3.3438141,7784.jpg
image,,0_node_1,0,9,1,9.737021,9.076799,4.047229,1425.jpg
image,,0_node_1,0,9,1,10.190929,9.098381,3.631708,10617.jpg
image,,0_node_1,0,9,1,9.497148,8.959253,3.0810692,2325.jpg
image,,0_node_1,0,9,1,10.091428,9.591865,3.7718694,5660.jpg
image,,0_node_1,0,9,1,9.487009,9.016409,3.1914406,9448.jpg
image,,0_node_1,0,9,1,10.017811,9.05257,3.9564214,15869.jpg
image,,0_node_1,0,9,1,10.766569,9.867917,3.6591144,12323.jpg
image,,0_node_1,0,9,1,10.112857,9.69962,3.3625448,14260.jpg
image,,0_node_1,0,9,1,10.565997,9.83227,3.5877032,16776.jpg
image,,0_node_1,0,9,1,9.900957,9.029499,4.1100264,18514.jpg
image,,0_node_1,0,9,1,9.973133,9.632536,3.6647024,9103.jpg
image,,0_node_1,0,9,1,9.627513,9.413734,3.3561502,19014.jpg
image,,0_node_1,0,9,1,10.847256,9.153126,3.64611,16954.jpg
image,,0_node_1,0,9,1,11.076259,8.648376,4.0118384,8931.jpg
image,,0_node_1,0,9,1,10.193797,8.743269,4.172952,10255.jpg
image,,0_node_1,0,9,1,10.692238,9.79945,3.7762222,6426.jpg
image,,0_node_1,0,9,1,9.499067,9.665038,2.8688924,19905.jpg
image,,0_node_1,0,9,1,9.4761095,8.789014,3.6293962,5728.jpg
image,,0_node_1,0,9,1,10.751906,8.583985,3.6336868,11826.jpg
image,,0_node_1,0,9,1,9.897186,9.1679325,4.029299,13632.jpg
image,,0_node_1,0,9,1,9.88883,9.653781,3.8406136,14005.jpg
image,,0_node_1,0,9,1,10.233021,9.4079685,3.0637088,2884.jpg
image,,0_node_1,0,9,1,10.301148,9.980395,3.4691775,12319.jpg
image,,0_node_1,0,9,1,10.446381,9.983414,3.3719277,2267.jpg
image,,0_node_1,0,9,1,10.837502,9.816729,3.684105,3665.jpg
image,,0_node_1,0,9,1,10.499061,8.3368435,3.5139785,17740.jpg
image,,0_node_1,0,9,1,10.281399,9.704829,3.3218179,3773.jpg
image,,0_node_1,0,9,1,9.574977,9.269247,4.040797,3503.jpg
image,,0_node_1,0,9,1,10.111278,9.685633,3.314458,9000.jpg
image,,0_node_1,0,9,1,9.846485,8.802054,4.10997,6097.jpg
image,,0_node_1,0,9,1,9.969167,9.253412,2.993528,13643.jpg
image,,0_node_1,0,9,1,9.855518,9.188136,4.24995,13816.jpg
image,,0_node_1,0,9,1,9.976391,9.26728,4.231719,12811.jpg
image,,0_node_1,0,9,1,9.855264,8.994765,3.6195352,45.jpg
image,,0_node_1,0,9,1,10.420406,8.370556,3.2217438,6583.jpg
image,,0_node_1,0,9,1,9.816815,9.039403,3.3947957,19720.jpg
image,,0_node_1,0,9,1,9.469992,9.711525,2.7521372,19772.jpg
image,,0_node_1,0,9,1,10.098903,9.160892,3.2424955,19401.jpg
image,,0_node_1,0,9,1,9.52283,9.66506,2.9075003,14590.jpg
image,,0_node_1,0,9,1,11.464885,8.537877,3.7706344,17887.jpg
image,,0_node_1,0,9,1,10.861007,8.93087,3.6110423,3834.jpg
image,,0_node_1,0,9,1,11.010928,9.402973,3.6159768,9978.jpg
image,,0_node_1,0,9,1,10.193042,9.034042,3.63835,10867.jpg
image,,0_node_1,0,9,1,9.67941,9.2785425,2.9433131,3115.jpg
image,,0_node_1,0,9,1,9.866424,9.072145,3.0968244,9342.jpg
image,,0_node_1,0,9,1,9.556369,8.758302,3.3296978,19799.jpg
image,,0_node_1,0,9,1,10.104969,9.9054785,3.4306035,1091.jpg
image,,0_node_1,0,9,1,10.034307,9.288255,3.145258,13892.jpg
image,,0_node_1,0,9,1,10.069478,8.984362,4.0210853,18383.jpg
image,,0_node_1,0,9,1,9.892041,9.332184,3.104387,14388.jpg
image,,0_node_1,0,9,1,9.619768,8.842872,3.2478995,7741.jpg
image,,0_node_1,0,9,1,10.037586,8.858307,3.6706407,14798.jpg
image,,0_node_1,0,9,1,9.599281,8.81277,3.778799,17769.jpg
image,,0_node_1,0,9,1,9.938725,9.761933,3.2423477,11128.jpg
image,,0_node_1,0,9,1,11.114279,8.332963,3.634945,18914.jpg
image,,0_node_1,0,9,1,10.019914,8.763357,3.8547854,9891.jpg
image,,0_node_1,0,9,1,9.883578,9.403976,3.876918,15857.jpg
image,,0_node_1,0,9,1,9.629221,9.289353,3.5756686,11522.jpg
image,,0_node_1,0,9,1,10.490003,8.443325,3.6925223,3634.jpg
image,,0_node_1,0,9,1,9.51002,9.235067,3.9340713,7549.jpg
image,,0_node_1,0,9,1,10.579058,9.718553,3.6980934,14846.jpg
image,,0_node_1,0,9,1,10.675502,9.949339,3.6963425,12947.jpg
image,,0_node_1,0,9,1,10.48113,9.938985,3.466639,19829.jpg
image,,0_node_1,0,9,1,9.502734,9.6934,2.8355534,11424.jpg
image,,0_node_1,0,9,1,10.206088,8.47572,3.8714585,18937.jpg
image,,0_node_1,0,9,1,10.439712,10.06486,3.4184666,10951.jpg
image,,0_node_1,0,9,1,10.178487,8.791034,4.0260644,2250.jpg
image,,0_node_1,0,9,1,9.736734,8.38607,3.5116374,13655.jpg
image,,0_node_1,0,9,1,10.310166,8.798496,3.5680373,6364.jpg
image,,0_node_1,0,9,1,9.916157,8.924457,3.9498951,13659.jpg
image,,0_node_1,0,9,1,9.712415,9.508864,3.0807664,13368.jpg
image,,0_node_1,0,9,1,10.234058,9.7283325,3.2381127,9036.jpg
image,,0_node_1,0,9,1,10.278197,9.761768,3.754946,2366.jpg
image,,0_node_1,0,9,1,10.032566,9.115367,3.9864273,14586.jpg
image,,0_node_1,0,9,1,10.069556,9.606246,3.1092474,12074.jpg
image,,0_node_1,0,9,1,10.127029,9.025734,3.149702,17675.jpg
image,,0_node_1,0,9,1,9.572236,9.073979,3.6549106,4999.jpg
image,,0_node_1,0,9,1,10.324577,9.886069,3.4070573,454.jpg
image,,0_node_1,0,9,1,10.617051,9.882992,3.6806946,15561.jpg
image,,0_node_1,0,9,1,9.628868,8.97114,4.296436,7428.jpg
image,,0_node_1,0,9,1,10.289391,9.796447,3.22454,19704.jpg
image,,0_node_1,0,9,1,9.834082,9.036026,4.0539117,16004.jpg
image,,0_node_1,0,9,1,9.675359,9.391413,3.514315,14123.jpg
image,,0_node_1,0,9,1,10.283928,8.643533,4.0480185,14751.jpg
image,,0_node_1,0,9,1,10.003783,9.274335,3.0838156,9417.jpg
image,,0_node_1,0,9,1,10.924103,8.820563,3.6421306,18905.jpg
image,,0_node_1,0,9,1,9.934926,9.464814,3.1671817,7603.jpg
image,,0_node_1,0,9,1,10.946425,9.528889,3.7712345,8323.jpg
image,,0_node_1,0,9,1,10.98086,9.634293,3.5951526,15852.jpg
image,,0_node_1,0,9,1,10.546501,8.55488,2.7042582,4987.jpg
image,,0_node_1,0,9,1,10.129167,8.992675,3.938362,13874.jpg
image,,0_node_1,0,9,1,10.490577,8.793659,3.9637125,3273.jpg
image,,0_node_1,0,9,1,10.106049,8.89183,3.2709143,6020.jpg
image,,0_node_1,0,9,1,9.486501,9.007905,3.7299156,9530.jpg
image,,0_node_1,0,9,1,9.665011,9.089102,4.3205857,18606.jpg
image,,0_node_1,0,9,1,9.944302,9.112106,3.8816988,11906.jpg
image,,0_node_1,0,9,1,10.256727,8.894614,3.6182473,10099.jpg
image,,0_node_1,0,9,1,10.344244,9.038193,3.5899894,1073.jpg
image,,0_node_1,0,9,1,9.636563,8.702017,3.6356654,19862.jpg
image,,0_node_1,0,9,1,10.468016,9.716035,3.2143877,4556.jpg
image,,0_node_1,0,9,1,9.477109,9.175495,4.1582026,15614.jpg
image,,0_node_1,0,9,1,9.928496,9.041797,3.057191,7431.jpg
image,,0_node_1,0,9,1,9.972912,8.967724,3.656164,12277.jpg
image,,0_node_1,0,9,1,9.6173115,9.531998,3.1383934,18990.jpg
image,,0_node_1,0,9,1,10.150652,9.859847,3.2988722,15154.jpg
image,,0_node_1,0,9,1,9.98275,8.772075,3.9998777,18965.jpg
image,,0_node_1,0,9,1,10.463606,9.704713,3.1961944,9934.jpg
image,,0_node_1,0,9,1,10.460482,8.610326,4.040826,3033.jpg
image,,0_node_1,0,9,1,10.52987,9.449717,3.7641084,1878.jpg
image,,0_node_1,0,9,1,9.4550085,9.690133,2.7860396,8621.jpg
image,,0_node_1,0,9,1,10.399668,8.6792,3.7639022,10408.jpg
image,,0_node_1,0,9,1,10.679057,9.919419,3.6941655,3879.jpg
image,,0_node_1,0,9,1,10.973276,9.545185,3.6339447,6396.jpg
image,,0_node_1,0,9,1,10.432097,10.064808,3.432168,10063.jpg
image,,0_node_1,0,9,1,10.126728,9.821948,3.5252872,7529.jpg
image,,0_node_1,0,9,1,10.056768,8.592924,3.538827,14250.jpg
image,,0_node_1,0,9,1,9.627838,9.538742,2.9393125,11288.jpg
image,,0_node_1,0,9,1,10.275975,8.530323,3.6564229,10236.jpg
image,,0_node_1,0,9,1,9.598915,9.175115,3.4252818,17368.jpg
image,,0_node_1,0,9,1,10.672193,10.003246,3.602756,18190.jpg
image,,0_node_1,0,9,1,10.048069,9.049507,2.8354278,14591.jpg
image,,0_node_1,0,9,1,11.142625,8.455505,3.677548,15680.jpg
image,,0_node_1,0,9,1,10.14615,8.80358,3.0499885,10131.jpg
image,,0_node_1,0,9,1,9.554537,9.6363125,2.8537836,19700.jpg
image,,0_node_1,0,9,1,9.930107,9.2698,4.0027237,11650.jpg
image,,0_node_1,0,9,1,9.84468,8.63476,3.7969594,11339.jpg
image,,0_node_1,0,9,1,10.585115,9.952856,3.6191611,12991.jpg
image,,0_node_1,0,9,1,10.216556,8.423873,3.4735518,17927.jpg
image,,0_node_1,0,9,1,10.104623,8.934262,4.2042446,14627.jpg
image,,0_node_1,0,9,1,10.051399,8.848708,3.0839708,86.jpg
image,,0_node_1,0,9,1,10.18519,8.775432,2.8026671,16769.jpg
image,,0_node_1,0,9,1,10.201414,9.037358,3.4558074,1088.jpg
image,,0_node_1,0,9,1,10.311291,8.70291,3.8776329,12713.jpg
image,,0_node_1,0,9,1,10.10682,9.204572,4.1472774,14171.jpg
image,,0_node_1,0,9,1,9.51463,9.0990925,3.429234,10503.jpg
image,,0_node_1,0,9,1,9.636838,8.804407,3.343282,6558.jpg
image,,0_node_1,0,9,1,10.887236,8.5892725,4.111345,12021.jpg
image,,0_node_1,0,9,1,9.461552,9.067548,3.6238947,7254.jpg
image,,0_node_1,0,9,1,9.782739,9.145028,4.1273565,19212.jpg
image,,0_node_1,0,9,1,9.838692,9.326105,3.0949976,6078.jpg
image,,0_node_1,0,9,1,9.585208,9.45702,3.3586085,1033.jpg
image,,0_node_1,0,9,1,9.76863,9.172942,4.0535183,10118.jpg
image,,0_node_1,0,9,1,10.346959,8.585537,4.071336,1665.jpg
image,,0_node_1,0,9,1,9.985074,9.454975,2.978869,18516.jpg
image,,0_node_1,0,9,1,9.860968,9.372237,3.536511,13391.jpg
image,,0_node_1,0,9,1,10.334396,8.756885,3.6027405,19357.jpg
image,,0_node_1,0,9,1,10.634957,9.69843,3.7671833,17268.jpg
image,,0_node_1,0,9,1,10.584684,7.999383,3.5790906,14168.jpg
image,,0_node_1,0,9,1,10.498245,8.415913,4.002145,11474.jpg
image,,0_node_1,0,9,1,9.965305,9.778873,3.2782521,14658.jpg
image,,0_node_1,0,9,1,10.026327,9.031547,3.7844977,15553.jpg
image,,0_node_1,0,9,1,10.465143,10.035943,3.3882012,18763.jpg
image,,0_node_1,0,9,1,10.417706,8.55182,3.9776158,12228.jpg
image,,0_node_1,0,9,1,10.086706,8.8211975,4.0328493,15732.jpg
image,,0_node_1,0,9,1,9.980245,9.507374,3.2167416,15373.jpg
image,,0_node_1,0,9,1,10.440477,8.170814,3.5799198,14268.jpg
image,,0_node_1,0,9,1,9.665219,9.0290985,3.8236866,3870.jpg
image,,0_node_1,0,9,1,9.775545,9.175361,4.3084707,3961.jpg
image,,0_node_1,0,9,1,10.148117,9.990039,3.2733016,13985.jpg
image,,0_node_1,0,9,1,9.979251,8.849043,3.6636703,8981.jpg
image,,0_node_1,0,9,1,10.7401705,8.3965225,3.9682555,10076.jpg
image,,0_node_1,0,9,1,10.440641,8.622151,3.1379712,19017.jpg
image,,0_node_1,0,9,1,9.964121,9.818671,3.3582776,5329.jpg
image,,0_node_1,0,9,1,9.588443,8.783361,3.9319153,9158.jpg
image,,0_node_1,0,9,1,9.855804,9.019104,3.0488935,14932.jpg
image,,0_node_1,0,9,1,10.663786,9.89593,3.5309181,5815.jpg
image,,0_node_1,0,9,1,9.607197,8.997802,3.7762904,3836.jpg
image,,0_node_1,0,9,1,10.27443,8.484714,3.4410398,3440.jpg
image,,0_node_1,0,9,1,9.5155325,9.429637,3.4426355,11631.jpg
image,,0_node_1,0,9,1,10.272953,9.103572,3.5663404,1499.jpg
image,,0_node_1,0,9,1,9.761211,8.842684,3.2920306,1266.jpg
image,,0_node_1,0,9,1,9.723377,9.48339,3.4519787,16708.jpg
image,,0_node_1,0,9,1,9.475362,9.693678,2.917197,8334.jpg
image,,0_node_1,0,9,1,10.948511,9.724839,3.6192877,10202.jpg
image,,0_node_1,0,9,1,10.378829,10.037821,3.3864207,16727.jpg
image,,0_node_1,0,9,1,9.508332,8.840938,3.5326512,14652.jpg
image,,0_node_1,0,9,1,9.648293,9.557923,3.3217282,14638.jpg
image,,0_node_1,0,9,1,10.340316,8.526128,3.6524456,16693.jpg
image,,0_node_1,0,9,1,9.875415,8.695439,4.163952,11096.jpg
image,,0_node_1,0,9,1,9.858615,8.912831,3.9698837,1703.jpg
image,,0_node_1,0,9,1,9.947973,8.905028,3.2792754,731.jpg
image,,0_node_1,0,9,1,10.271535,10.010783,3.4730937,17761.jpg
image,,0_node_0,0,11,1,10.736639,9.236032,3.3477027,5152.jpg
image,,0_node_0,0,11,1,10.78837,9.167566,3.1540127,18755.jpg
image,,0_node_0,0,11,1,10.784664,9.161061,3.3348603,9966.jpg
image,,0_node_0,0,11,1,10.609321,9.506884,3.3677785,6564.jpg
image,,0_node_0,0,11,1,10.74976,9.007385,3.679809,16572.jpg
image,,0_node_0,0,11,1,10.536365,9.124067,3.3657684,15194.jpg
image,,0_node_0,0,11,1,10.54781,8.930449,3.4449308,15300.jpg
image,,0_node_0,0,11,1,10.701844,9.23505,3.2932234,6240.jpg
node,planet_1,root,1,0,296,7.9279437,1.1330814,10.999233,
node,1_node_0,1_node_325,1,11,5,7.678149,0.7002628,11.413568,
node,1_node_1,1_node_305,1,6,20,7.7771516,1.5798296,11.091237,
node,1_node_2,1_node_322,1,10,11,8.205902,1.3073962,11.317262,
node,1_node_3,1_node_296,1,2,15,7.419242,0.5303743,11.26982,
node,1_node_4,1_node_301,1,5,6,7.601312,1.0007474,11.587327,
node,1_node_5,1_node_296,1,2,6,7.9788513,0.9108779,11.340439,
node,1_node_6,1_node_296,1,2,9,7.8482275,1.1133136,10.744787,
node,1_node_7,1_node_301,1,5,6,7.6607947,0.55061644,11.47031,
node,1_node_8,1_node_303,1,6,19,8.098453,0.63126785,11.335743,
node,1_node_9,1_node_326,1,11,14,8.436538,1.4059451,10.622558,
node,1_node_10,1_node_303,1,6,5,8.2565,1.5591376,10.433095,
node,1_node_11,1_node_296,1,2,13,8.340864,0.9921383,10.494598,
node,1_node_12,1_node_296,1,2,26,7.8754435,1.5686939,10.48872,
node,1_node_296,planet_1,1,1,155,7.948547,1.1315161,10.973668,
node,1_node_298,1_node_296,1,2,86,8.012048,1.1425635,11.139404,
node,1_node_299,1_node_298,1,3,86,8.012048,1.1425635,11.139404,
node,1_node_301,1_node_299,1,4,32,7.722365,1.278274,11.255333,
node,1_node_302,1_node_299,1,4,54,8.183708,1.0621424,11.070704,
node,1_node_303,1_node_302,1,5,24,8.131379,0.824574,11.14769,
node,1_node_304,1_node_302,1,5,30,8.2255745,1.2521968,11.009115,
node,1_node_305,1_node_301,1,5,20,7.7771506,1.5798296,11.091238,
node,1_node_313,1_node_304,1,6,30,8.2255745,1.2521968,11.009115,
node,1_node_317,1_node_313,1,7,30,8.2255745,1.2521968,11.009115,
node,1_node_319,1_node_317,1,8,30,8.2255745,1.2521968,11.009115,
node,1_node_322,1_node_319,1,9,30,8.2255745,1.2521968,11.009115,
node,1_node_325,1_node_322,1,10,5,7.678149,0.7002628,11.4135685,
node,1_node_326,1_node_322,1,10,14,8.436538,1.4059451,10.622558,
image,,1_node_12,1,3,1,7.972392,1.9199998,10.709098,10502.jpg
image,,1_node_12,1,3,1,7.979811,1.6238567,10.497053,11656.jpg
image,,1_node_12,1,3,1,7.9500628,1.6290481,10.490433,18947.jpg
image,,1_node_12,1,3,1,8.003411,1.7709348,10.705638,15133.jpg
image,,1_node_12,1,3,1,7.8761535,1.764031,10.60951,2345.jpg
image,,1_node_12,1,3,1,7.944841,1.4234356,10.546475,18123.jpg
image,,1_node_12,1,3,1,7.917964,1.3557019,10.433565,5973.jpg
image,,1_node_12,1,3,1,7.754103,1.279895,10.348533,6458.jpg
image,,1_node_12,1,3,1,7.7797956,1.3852754,10.386801,16638.jpg
image,,1_node_12,1,3,1,8.020728,1.4996166,10.451066,15522.jpg
image,,1_node_12,1,3,1,7.805618,1.2142692,10.35737,18945.jpg
image,,1_node_12,1,3,1,7.894118,1.7349291,10.480813,17461.jpg
image,,1_node_12,1,3,1,7.837431,1.5356944,10.429811,10678.jpg
image,,1_node_12,1,3,1,7.959058,1.6278572,10.410639,8769.jpg
image,,1_node_12,1,3,1,7.7806864,1.2350358,10.325129,10258.jpg
image,,1_node_12,1,3,1,7.6784186,1.128798,10.352674,16867.jpg
image,,1_node_12,1,3,1,8.063406,1.496874,10.554183,16366.jpg
image,,1_node_12,1,3,1,7.8856635,1.8003513,10.532638,15605.jpg
image,,1_node_12,1,3,1,7.748494,1.4108564,10.380817,5438.jpg
image,,1_node_12,1,3,1,7.8887024,1.5808461,10.349237,11869.jpg
image,,1_node_12,1,3,1,7.8430123,1.6877147,10.481072,18717.jpg
image,,1_node_12,1,3,1,7.8068223,1.9839063,10.65873,9838.jpg
image,,1_node_12,1,3,1,7.826655,1.4926575,10.556018,16172.jpg
image,,1_node_12,1,3,1,7.893788,1.7100046,10.475426,12945.jpg
image,,1_node_12,1,3,1,7.814659,1.5810528,10.493003,175.jpg
image,,1_node_12,1,3,1,7.8357396,1.9134009,10.690975,9799.jpg
image,,1_node_1,1,7,1,7.6774645,1.5594625,11.2992525,4971.jpg
image,,1_node_1,1,7,1,7.6128597,1.3727664,11.229038,10346.jpg
image,,1_node_1,1,7,1,7.739217,1.3759143,11.161693,4051.jpg
image,,1_node_1,1,7,1,7.7896667,1.7217791,11.005225,17238.jpg
image,,1_node_1,1,7,1,7.7825823,1.6248653,11.140968,17923.jpg
image,,1_node_1,1,7,1,7.6997533,1.5809369,10.919537,12032.jpg
image,,1_node_1,1,7,1,7.81686,1.5000538,11.056284,11372.jpg
image,,1_node_1,1,7,1,7.7476463,1.5759704,11.364052,9848.jpg
image,,1_node_1,1,7,1,7.6285596,1.5434338,11.240781,6490.jpg
image,,1_node_1,1,7,1,7.8327613,1.5689123,10.740463,5250.jpg
image,,1_node_1,1,7,1,8.001793,1.6821089,11.095337,17928.jpg
image,,1_node_1,1,7,1,7.6440115,1.6001475,11.2861185,8427.jpg
image,,1_node_1,1,7,1,7.6337695,1.5418862,11.081351,18913.jpg
image,,1_node_1,1,7,1,7.6414795,1.6600649,11.338996,15760.jpg
image,,1_node_1,1,7,1,7.8131747,1.6230928,11.042916,14733.jpg
image,,1_node_1,1,7,1,7.918357,1.7377111,10.777926,3243.jpg
image,,1_node_1,1,7,1,8.057833,1.5420419,10.937426,4553.jpg
image,,1_node_1,1,7,1,7.7056527,1.5849874,11.12752,10050.jpg
image,,1_node_1,1,7,1,7.8432565,1.7093493,10.99635,17831.jpg
image,,1_node_1,1,7,1,7.9563265,1.4911065,10.983518,2900.jpg
image,,1_node_2,1,11,1,8.28792,1.3362153,11.217186,4690.jpg
image,,1_node_2,1,11,1,8.279115,1.3826351,11.163012,3680.jpg
image,,1_node_2,1,11,1,8.325768,1.3332176,11.148421,8689.jpg
image,,1_node_2,1,11,1,8.400036,1.2133607,11.282632,3958.jpg
image,,1_node_2,1,11,1,8.309323,1.1928922,11.291523,15307.jpg
image,,1_node_2,1,11,1,8.257963,1.3257385,11.325238,12569.jpg
image,,1_node_2,1,11,1,8.019688,1.4236213,11.44469,12104.jpg
image,,1_node_2,1,11,1,8.279976,1.2393925,11.303772,9223.jpg
image,,1_node_2,1,11,1,8.020486,1.3560969,11.469741,17963.jpg
image,,1_node_2,1,11,1,8.072182,1.316255,11.454978,7805.jpg
image,,1_node_2,1,11,1,8.0124655,1.261933,11.388685,8076.jpg
image,,1_node_10,1,7,1,8.215837,1.6084363,10.504205,8696.jpg
image,,1_node_10,1,7,1,8.239152,1.4321623,10.382371,9525.jpg
image,,1_node_10,1,7,1,8.192552,1.6603011,10.456114,9696.jpg
image,,1_node_10,1,7,1,8.372048,1.5791491,10.332713,4484.jpg
image,,1_node_10,1,7,1,8.262912,1.5156387,10.490068,10937.jpg
image,,1_node_3,1,3,1,7.655572,0.6332932,11.223605,20006.jpg
image,,1_node_3,1,3,1,7.3524537,0.58351,11.202396,7128.jpg
image,,1_node_3,1,3,1,7.4884267,0.74620616,11.135233,4750.jpg
image,,1_node_3,1,3,1,7.5006695,0.49261048,11.374119,16775.jpg
image,,1_node_3,1,3,1,7.423324,0.61594635,11.113874,9418.jpg
image,,1_node_3,1,3,1,7.36574,0.46420804,11.295531,6870.jpg
image,,1_node_3,1,3,1,7.285846,0.40411237,11.221138,1670.jpg
image,,1_node_3,1,3,1,7.4875493,0.3593995,11.39569,3411.jpg
image,,1_node_3,1,3,1,7.298356,0.42863378,11.315925,12506.jpg
image,,1_node_3,1,3,1,7.360713,0.42976713,11.316475,4616.jpg
image,,1_node_3,1,3,1,7.3382483,0.7059095,11.152583,12469.jpg
image,,1_node_3,1,3,1,7.4313602,0.5408993,11.189526,18661.jpg
image,,1_node_3,1,3,1,7.4396443,0.40721557,11.385418,16153.jpg
image,,1_node_3,1,3,1,7.5219336,0.7554693,11.401843,6836.jpg
image,,1_node_3,1,3,1,7.33879,0.38843405,11.3239565,8994.jpg
image,,1_node_8,1,7,1,7.9494996,0.66022366,11.538689,13789.jpg
image,,1_node_8,1,7,1,8.0640545,0.5696026,11.405324,7135.jpg
image,,1_node_8,1,7,1,8.2579975,0.6514929,11.059806,5825.jpg
image,,1_node_8,1,7,1,7.9531446,0.5212058,11.336718,8338.jpg
image,,1_node_8,1,7,1,8.214797,0.858361,11.167755,18625.jpg
image,,1_node_8,1,7,1,8.228936,0.66544694,11.237691,15245.jpg
image,,1_node_8,1,7,1,8.10222,0.6098068,11.360741,17183.jpg
image,,1_node_8,1,7,1,8.170562,0.87193966,11.332684,18255.jpg
image,,1_node_8,1,7,1,7.897677,0.51790863,11.502701,4761.jpg
image,,1_node_8,1,7,1,8.239432,0.6659359,11.267643,19299.jpg
image,,1_node_8,1,7,1,7.8520737,0.6493375,11.362139,7507.jpg
image,,1_node_8,1,7,1,8.065991,0.5159854,11.326339,18028.jpg
image,,1_node_8,1,7,1,8.064103,0.47256014,11.478725,18903.jpg
image,,1_node_8,1,7,1,8.16982,0.5880218,11.429795,9585.jpg
image,,1_node_8,1,7,1,8.104946,0.82010555,11.115217,17051.jpg
image,,1_node_8,1,7,1,8.11063,0.46832126,11.414889,3900.jpg
image,,1_node_8,1,7,1,8.070911,0.54363245,11.474596,15597.jpg
image,,1_node_8,1,7,1,8.257392,0.68399966,11.221549,6789.jpg
image,,1_node_8,1,7,1,8.096405,0.66020066,11.34613,10736.jpg
image,,1_node_11,1,3,1,8.332793,0.7530226,10.572438,18735.jpg
image,,1_node_11,1,3,1,8.3994255,0.8458556,10.541559,12345.jpg
image,,1_node_11,1,3,1,8.355322,1.1467075,10.40595,8298.jpg
image,,1_node_11,1,3,1,8.519164,1.0761938,10.428715,4258.jpg
image,,1_node_11,1,3,1,8.346371,1.1610093,10.497118,115.jpg
image,,1_node_11,1,3,1,8.098046,1.1529341,10.391151,4691.jpg
image,,1_node_11,1,3,1,8.47466,1.054812,10.503981,15001.jpg
image,,1_node_11,1,3,1,8.525229,1.000074,10.517888,2307.jpg
image,,1_node_11,1,3,1,7.93151,1.2296042,10.313191,1690.jpg
image,,1_node_11,1,3,1,8.413333,0.84194046,10.6303835,10146.jpg
image,,1_node_11,1,3,1,8.36521,0.86806446,10.574678,11687.jpg
image,,1_node_11,1,3,1,8.295575,0.84364295,10.640761,2468.jpg
image,,1_node_11,1,3,1,8.374596,0.9239377,10.411963,4321.jpg
image,,1_node_9,1,12,1,8.427552,1.268342,10.80029,3532.jpg
image,,1_node_9,1,12,1,8.3929825,1.3402674,10.587519,15117.jpg
image,,1_node_9,1,12,1,8.472639,1.4459449,10.672562,12499.jpg
image,,1_node_9,1,12,1,8.375457,1.4814476,10.5685215,11967.jpg
