type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,0_cluster_6,0,2,1,-2.8483992,-4.0793653,4.659612,9922.jpg
image,,0_cluster_6,0,2,1,-2.748795,-4.0451694,4.501994,11425.jpg
image,,0_cluster_6,0,2,1,-2.93513,-4.185308,4.748149,96.jpg
image,,0_cluster_6,0,2,1,-3.083919,-4.0409293,4.362054,7574.jpg
image,,0_cluster_6,0,2,1,-3.150097,-4.073973,4.582997,18922.jpg
image,,0_cluster_6,0,2,1,-2.932496,-4.228071,4.814239,3856.jpg
image,,0_cluster_6,0,2,1,-3.401905,-3.8601756,4.533239,3017.jpg
image,,0_cluster_6,0,2,1,-2.909253,-3.8921957,4.3682256,4796.jpg
image,,0_cluster_6,0,2,1,-2.957378,-3.9361987,4.4307423,17418.jpg
image,,0_cluster_6,0,2,1,-3.1124542,-3.9777029,4.450014,9196.jpg
image,,0_cluster_6,0,2,1,-3.1178617,-3.8981383,4.5540824,9942.jpg
image,,0_cluster_6,0,2,1,-3.1997263,-4.1506705,4.571995,1964.jpg
image,,0_cluster_6,0,2,1,-3.4196162,-3.9626384,4.31286,2790.jpg
image,,0_cluster_6,0,2,1,-2.8019745,-3.9320304,4.4039755,5111.jpg
image,,0_cluster_6,0,2,1,-2.8795197,-4.14027,4.511806,16160.jpg
image,,0_cluster_6,0,2,1,-3.1917806,-4.11464,4.5891676,3905.jpg
image,,0_cluster_6,0,2,1,-2.7146826,-3.8935015,4.4160047,12723.jpg
node,planet_1,root,1,0,295,8.917364,9.237973,-3.620538,
node,1_cluster_0,planet_1,1,1,84,8.911326,9.575999,-3.8423045,
image,,1_cluster_0,1,2,1,8.884314,9.800884,-3.8632398,18524.jpg
image,,1_cluster_0,1,2,1,8.997369,9.608306,-4.0707455,18431.jpg
image,,1_cluster_0,1,2,1,9.010833,9.830309,-4.128071,4310.jpg
image,,1_cluster_0,1,2,1,8.599253,9.732595,-3.6256523,3949.jpg
image,,1_cluster_0,1,2,1,8.409685,9.567805,-3.9275146,16568.jpg
image,,1_cluster_0,1,2,1,9.006359,9.671677,-4.184023,10180.jpg
image,,1_cluster_0,1,2,1,8.384659,9.424289,-3.691344,8333.jpg
image,,1_cluster_0,1,2,1,9.306213,9.593924,-4.0888734,10772.jpg
image,,1_cluster_0,1,2,1,9.521467,9.693085,-3.9935703,8219.jpg
image,,1_cluster_0,1,2,1,8.5974245,9.433597,-3.6210008,2599.jpg
image,,1_cluster_0,1,2,1,9.072711,9.611028,-4.070016,13197.jpg
image,,1_cluster_0,1,2,1,8.364676,9.360296,-4.002603,2699.jpg
image,,1_cluster_0,1,2,1,8.678591,9.3392725,-3.427386,18189.jpg
image,,1_cluster_0,1,2,1,8.897633,9.176646,-3.121132,4515.jpg
image,,1_cluster_0,1,2,1,8.915955,9.735927,-3.5258093,1640.jpg
image,,1_cluster_0,1,2,1,8.377993,9.418823,-3.8100426,18817.jpg
image,,1_cluster_0,1,2,1,8.405398,9.216666,-3.613824,12890.jpg
image,,1_cluster_0,1,2,1,9.07993,9.642739,-3.8725276,11342.jpg
image,,1_cluster_0,1,2,1,9.187632,9.657868,-4.0409575,524.jpg
image,,1_cluster_0,1,2,1,9.157953,9.483087,-4.2496705,14152.jpg
image,,1_cluster_0,1,2,1,8.753881,9.644814,-3.6300473,1663.jpg
image,,1_cluster_0,1,2,1,9.213388,9.615084,-3.708727,9096.jpg
image,,1_cluster_0,1,2,1,9.11041,9.110391,-4.012486,15471.jpg
image,,1_cluster_0,1,2,1,8.410215,9.231369,-3.641225,11673.jpg
image,,1_cluster_0,1,2,1,9.2408905,9.523499,-4.126037,14475.jpg
image,,1_cluster_0,1,2,1,9.121303,9.543002,-4.229922,8183.jpg
image,,1_cluster_0,1,2,1,9.060264,9.48057,-3.9607222,15191.jpg
image,,1_cluster_0,1,2,1,8.9835825,9.707319,-4.057983,19285.jpg
image,,1_cluster_0,1,2,1,8.936276,9.667837,-3.5500395,12621.jpg
image,,1_cluster_0,1,2,1,9.169972,9.198134,-4.1555867,929.jpg
image,,1_cluster_0,1,2,1,8.401806,9.32656,-3.9202595,9156.jpg
image,,1_cluster_0,1,2,1,8.919415,9.62237,-3.4917068,5341.jpg
image,,1_cluster_0,1,2,1,8.3737,9.608445,-3.7291236,13157.jpg
image,,1_cluster_0,1,2,1,9.209816,9.52998,-4.075038,3396.jpg
image,,1_cluster_0,1,2,1,8.753666,9.660263,-3.5843453,4935.jpg
image,,1_cluster_0,1,2,1,9.253904,9.598106,-3.707571,15121.jpg
image,,1_cluster_0,1,2,1,8.883431,9.800147,-3.7915165,9904.jpg
image,,1_cluster_0,1,2,1,8.755322,9.781442,-3.790569,9104.jpg
image,,1_cluster_0,1,2,1,9.435069,9.670316,-3.995225,3092.jpg
image,,1_cluster_0,1,2,1,8.377164,9.637962,-3.8043299,15593.jpg
image,,1_cluster_0,1,2,1,9.006526,9.705352,-4.1802764,17846.jpg
image,,1_cluster_0,1,2,1,8.905676,9.848054,-3.8873937,18301.jpg
image,,1_cluster_0,1,2,1,9.108657,9.876767,-4.1194544,4191.jpg
image,,1_cluster_0,1,2,1,9.056558,9.481943,-4.0754957,4255.jpg
image,,1_cluster_0,1,2,1,8.517237,9.769946,-3.643648,1416.jpg
image,,1_cluster_0,1,2,1,8.541612,9.73938,-3.7389288,18158.jpg
image,,1_cluster_0,1,2,1,9.317733,9.767452,-3.6735814,13904.jpg
image,,1_cluster_0,1,2,1,9.513562,9.656537,-3.9875941,464.jpg
image,,1_cluster_0,1,2,1,9.16418,9.770616,-4.184536,13145.jpg
image,,1_cluster_0,1,2,1,8.535371,9.509615,-3.6365414,4820.jpg
image,,1_cluster_0,1,2,1,9.164291,9.485559,-3.6329134,6803.jpg
image,,1_cluster_0,1,2,1,8.770689,9.631861,-3.5107427,18529.jpg
image,,1_cluster_0,1,2,1,9.099597,9.543041,-3.629068,9808.jpg
image,,1_cluster_0,1,2,1,9.128859,9.391298,-4.0607376,13623.jpg
image,,1_cluster_0,1,2,1,8.735402,9.784724,-3.913239,5785.jpg
image,,1_cluster_0,1,2,1,8.827273,9.256744,-4.094978,17866.jpg
image,,1_cluster_0,1,2,1,8.915932,9.534224,-3.5270426,3774.jpg
image,,1_cluster_0,1,2,1,9.013989,9.35323,-4.0335107,14455.jpg
image,,1_cluster_0,1,2,1,9.040444,9.907366,-3.8852088,2953.jpg
image,,1_cluster_0,1,2,1,8.971169,9.561561,-3.8835573,19169.jpg
image,,1_cluster_0,1,2,1,9.042215,9.423558,-4.2392097,19292.jpg
image,,1_cluster_0,1,2,1,8.637136,9.514525,-3.6214466,10497.jpg
image,,1_cluster_0,1,2,1,9.283954,9.482964,-3.9292548,16998.jpg
image,,1_cluster_0,1,2,1,9.131457,9.470171,-3.730153,19688.jpg
image,,1_cluster_0,1,2,1,8.983024,9.621795,-3.6725907,13155.jpg
image,,1_cluster_0,1,2,1,8.499598,9.789473,-3.788872,11311.jpg
image,,1_cluster_0,1,2,1,9.0091715,9.568493,-3.849993,4052.jpg
image,,1_cluster_0,1,2,1,8.708688,9.305222,-3.3198416,13503.jpg
image,,1_cluster_0,1,2,1,8.344341,9.403207,-3.9331923,7271.jpg
image,,1_cluster_0,1,2,1,8.922309,9.859624,-4.0604963,17985.jpg
image,,1_cluster_0,1,2,1,8.976231,9.40257,-4.037584,7936.jpg
image,,1_cluster_0,1,2,1,9.334823,9.449858,-3.944274,18422.jpg
image,,1_cluster_0,1,2,1,9.480329,9.604584,-3.9781644,19115.jpg
image,,1_cluster_0,1,2,1,8.987724,9.789643,-4.1747236,7048.jpg
image,,1_cluster_0,1,2,1,8.460263,9.747522,-3.7596877,3243.jpg
image,,1_cluster_0,1,2,1,8.816437,9.787717,-3.7827823,9495.jpg
image,,1_cluster_0,1,2,1,8.9924755,9.687665,-3.78127,18024.jpg
image,,1_cluster_0,1,2,1,8.574135,9.30557,-3.2468688,14059.jpg
image,,1_cluster_0,1,2,1,8.87821,9.513757,-3.1802316,18263.jpg
image,,1_cluster_0,1,2,1,8.564039,9.715573,-3.629228,1430.jpg
image,,1_cluster_0,1,2,1,8.365701,9.563335,-3.8714743,15761.jpg
image,,1_cluster_0,1,2,1,9.4867325,9.695754,-3.9857779,4258.jpg
image,,1_cluster_0,1,2,1,9.000494,9.54127,-4.163414,4421.jpg
image,,1_cluster_0,1,2,1,9.517597,9.608461,-3.8840795,17168.jpg
node,1_cluster_1,planet_1,1,1,45,9.081734,8.958446,-3.3547144,
image,,1_cluster_1,1,2,1,9.233147,8.843365,-3.7745848,14104.jpg
image,,1_cluster_1,1,2,1,8.631611,9.083625,-3.2263532,14229.jpg
image,,1_cluster_1,1,2,1,9.260441,8.768166,-3.7310874,19389.jpg
image,,1_cluster_1,1,2,1,8.633509,8.857725,-3.279154,17180.jpg
image,,1_cluster_1,1,2,1,9.286883,8.962909,-3.2880764,6823.jpg
image,,1_cluster_1,1,2,1,8.998755,8.877141,-3.0516398,12679.jpg
image,,1_cluster_1,1,2,1,9.309028,8.92102,-3.3964317,5205.jpg
image,,1_cluster_1,1,2,1,8.970252,9.009718,-3.0632906,11446.jpg
image,,1_cluster_1,1,2,1,9.43572,9.036481,-3.464899,11228.jpg
image,,1_cluster_1,1,2,1,9.067451,9.005469,-3.2172234,11999.jpg
image,,1_cluster_1,1,2,1,8.980684,8.856639,-2.982869,13551.jpg
image,,1_cluster_1,1,2,1,9.1550255,8.954274,-3.7873611,15225.jpg
image,,1_cluster_1,1,2,1,9.426573,8.842795,-3.4911122,16736.jpg
image,,1_cluster_1,1,2,1,9.056723,9.078552,-3.282785,13347.jpg
image,,1_cluster_1,1,2,1,9.437525,9.069513,-3.359478,8338.jpg
image,,1_cluster_1,1,2,1,9.099749,9.122656,-3.4174514,7408.jpg
image,,1_cluster_1,1,2,1,8.922147,8.931439,-3.3148458,14795.jpg
image,,1_cluster_1,1,2,1,9.006556,8.94365,-3.0123942,6893.jpg
image,,1_cluster_1,1,2,1,9.323827,8.840511,-3.8048222,19299.jpg
image,,1_cluster_1,1,2,1,9.413246,8.948278,-3.3876204,1154.jpg
image,,1_cluster_1,1,2,1,8.747466,9.044666,-3.2628965,13386.jpg
image,,1_cluster_1,1,2,1,8.764392,9.079637,-2.949485,17567.jpg
image,,1_cluster_1,1,2,1,9.334663,8.869058,-3.5701602,15976.jpg
image,,1_cluster_1,1,2,1,8.841981,8.711571,-3.160982,8166.jpg
image,,1_cluster_1,1,2,1,9.435117,8.778244,-3.6840112,13274.jpg
image,,1_cluster_1,1,2,1,9.340447,8.912879,-3.6139612,7009.jpg
image,,1_cluster_1,1,2,1,8.988514,9.141895,-3.4444373,9368.jpg
image,,1_cluster_1,1,2,1,9.193888,8.866649,-3.5649915,2638.jpg
image,,1_cluster_1,1,2,1,8.833275,8.734542,-3.3883169,2457.jpg
image,,1_cluster_1,1,2,1,8.962478,9.058299,-3.1753705,1720.jpg
image,,1_cluster_1,1,2,1,8.779529,8.976685,-3.2815158,14617.jpg
image,,1_cluster_1,1,2,1,8.704581,9.123591,-3.0675733,2097.jpg
image,,1_cluster_1,1,2,1,8.903989,9.086917,-3.0835931,13431.jpg
image,,1_cluster_1,1,2,1,9.192717,8.892607,-3.863595,16047.jpg
image,,1_cluster_1,1,2,1,9.096708,9.00227,-3.2782001,15466.jpg
image,,1_cluster_1,1,2,1,9.095918,9.068325,-3.4871478,5544.jpg
image,,1_cluster_1,1,2,1,9.035745,8.947367,-3.0161345,14307.jpg
image,,1_cluster_1,1,2,1,9.291153,9.056183,-3.8164785,8913.jpg
image,,1_cluster_1,1,2,1,8.522973,9.204438,-3.182569,12227.jpg
image,,1_cluster_1,1,2,1,9.028965,8.952252,-2.9756372,7644.jpg
image,,1_cluster_1,1,2,1,9.383343,8.838579,-3.5115383,5049.jpg
image,,1_cluster_1,1,2,1,8.980525,9.192589,-3.241626,4581.jpg
image,,1_cluster_1,1,2,1,8.986843,8.901602,-2.960179,5547.jpg
image,,1_cluster_1,1,2,1,9.480683,9.047781,-3.3930185,19730.jpg
image,,1_cluster_1,1,2,1,9.103206,8.68751,-3.6552799,1988.jpg
node,1_cluster_2,planet_1,1,1,19,8.75599,8.531768,-3.100291,
image,,1_cluster_2,1,2,1,8.816469,8.46983,-3.245794,7128.jpg
image,,1_cluster_2,1,2,1,8.634617,8.952558,-3.3338418,5932.jpg
image,,1_cluster_2,1,2,1,8.781034,8.618502,-3.1752105,8188.jpg
image,,1_cluster_2,1,2,1,8.870148,8.478674,-2.7433267,8236.jpg
image,,1_cluster_2,1,2,1,8.858539,8.278823,-2.6240838,5098.jpg
image,,1_cluster_2,1,2,1,8.61692,8.57425,-3.2265396,9604.jpg
image,,1_cluster_2,1,2,1,8.697024,8.577874,-3.1142204,10751.jpg
image,,1_cluster_2,1,2,1,8.867021,8.287585,-2.7350338,3422.jpg
image,,1_cluster_2,1,2,1,8.837027,8.39133,-2.9475944,13387.jpg
image,,1_cluster_2,1,2,1,8.645651,8.546218,-3.3770428,18184.jpg
image,,1_cluster_2,1,2,1,8.792162,8.492368,-2.7774296,7595.jpg
image,,1_cluster_2,1,2,1,8.8652525,8.526717,-3.2164273,12981.jpg
image,,1_cluster_2,1,2,1,8.891227,8.485266,-3.171968,14452.jpg
image,,1_cluster_2,1,2,1,8.6244955,8.633438,-3.602062,7915.jpg
image,,1_cluster_2,1,2,1,8.864317,8.404611,-2.72139,13923.jpg
image,,1_cluster_2,1,2,1,8.5758295,8.672201,-3.6138115,9308.jpg
image,,1_cluster_2,1,2,1,8.600676,8.751746,-3.3392181,1728.jpg
image,,1_cluster_2,1,2,1,8.859944,8.414752,-2.7757864,7852.jpg
image,,1_cluster_2,1,2,1,8.665452,8.546853,-3.1647477,10387.jpg
node,planet_2,root,2,0,904,17.240427,-5.698967,3.1002731,
node,2_cluster_0,planet_2,2,1,304,17.08758,-5.5731087,0.37739754,
image,,2_cluster_0,2,2,1,16.419395,-5.598642,0.47978055,14205.jpg
image,,2_cluster_0,2,2,1,16.60148,-4.924134,1.114556,17034.jpg
image,,2_cluster_0,2,2,1,16.856184,-5.102109,1.4070115,12576.jpg
image,,2_cluster_0,2,2,1,16.906033,-4.897313,1.8313291,910.jpg
image,,2_cluster_0,2,2,1,16.96816,-5.0588107,1.612699,2659.jpg
image,,2_cluster_0,2,2,1,16.873074,-5.1576943,1.4014928,7831.jpg
image,,2_cluster_0,2,2,1,17.058441,-5.4542313,0.32391882,6109.jpg
image,,2_cluster_0,2,2,1,17.581837,-5.9333677,0.5777782,13854.jpg
image,,2_cluster_0,2,2,1,16.850183,-4.9114122,1.8239508,1512.jpg
image,,2_cluster_0,2,2,1,17.698517,-6.038512,0.53761446,8890.jpg
image,,2_cluster_0,2,2,1,16.863888,-4.9787607,1.6880815,2559.jpg
image,,2_cluster_0,2,2,1,16.82867,-4.9301615,1.9408572,17312.jpg
image,,2_cluster_0,2,2,1,17.26219,-6.2729244,0.5667954,6057.jpg
image,,2_cluster_0,2,2,1,17.103668,-6.143691,1.2977788,19281.jpg
image,,2_cluster_0,2,2,1,16.621796,-5.9697137,0.08039103,14936.jpg
image,,2_cluster_0,2,2,1,17.066484,-5.910719,1.0495929,2338.jpg
image,,2_cluster_0,2,2,1,17.188026,-5.5082464,-0.27737868,7365.jpg
image,,2_cluster_0,2,2,1,16.566751,-5.4398584,0.003399989,17246.jpg
image,,2_cluster_0,2,2,1,17.400469,-5.342318,1.3411514,14141.jpg
image,,2_cluster_0,2,2,1,17.22675,-6.081722,0.48427337,4934.jpg
image,,2_cluster_0,2,2,1,17.2063,-5.1497035,0.97804135,17902.jpg
image,,2_cluster_0,2,2,1,17.09538,-5.045654,1.7797654,2907.jpg
image,,2_cluster_0,2,2,1,17.400377,-5.348102,0.814156,15851.jpg
image,,2_cluster_0,2,2,1,17.126883,-5.0176,0.83693033,2272.jpg
image,,2_cluster_0,2,2,1,16.76218,-5.3728037,-0.056840375,17020.jpg
image,,2_cluster_0,2,2,1,16.69785,-5.528721,-0.49895206,14660.jpg
image,,2_cluster_0,2,2,1,16.851995,-5.4529886,-0.3714012,6791.jpg
image,,2_cluster_0,2,2,1,17.18496,-5.426283,-0.19375382,16142.jpg
image,,2_cluster_0,2,2,1,16.964,-5.4539895,0.31740835,12929.jpg
image,,2_cluster_0,2,2,1,17.125769,-5.47237,-0.35227814,7150.jpg
image,,2_cluster_0,2,2,1,16.477436,-5.2189803,-0.20840435,15595.jpg
image,,2_cluster_0,2,2,1,17.692991,-5.566138,0.14693238,7027.jpg
image,,2_cluster_0,2,2,1,17.47058,-5.9608994,0.5487454,6768.jpg
image,,2_cluster_0,2,2,1,17.657333,-5.662708,-0.13741219,5716.jpg
image,,2_cluster_0,2,2,1,17.391016,-5.8784494,0.8157125,15009.jpg
image,,2_cluster_0,2,2,1,16.86836,-4.9063354,1.8246475,7848.jpg
image,,2_cluster_0,2,2,1,17.102428,-5.054542,1.7866663,18518.jpg
image,,2_cluster_0,2,2,1,16.566427,-5.437242,-0.2584545,13115.jpg
image,,2_cluster_0,2,2,1,17.30044,-5.833562,0.67685544,2242.jpg
image,,2_cluster_0,2,2,1,17.104424,-5.0438576,0.923336,18741.jpg
image,,2_cluster_0,2,2,1,16.584272,-5.412524,-0.4044323,11963.jpg
image,,2_cluster_0,2,2,1,17.185291,-6.3934765,0.9322483,18043.jpg
image,,2_cluster_0,2,2,1,16.5739,-5.388803,-0.13135494,3807.jpg
image,,2_cluster_0,2,2,1,17.126171,-5.2809052,0.2964378,3751.jpg
image,,2_cluster_0,2,2,1,17.287952,-6.1942587,0.4306284,5196.jpg
image,,2_cluster_0,2,2,1,16.911348,-4.9448647,1.7895533,5407.jpg
image,,2_cluster_0,2,2,1,17.002731,-5.7455444,0.9433976,6481.jpg
image,,2_cluster_0,2,2,1,16.970465,-5.6808996,-0.35286835,1368.jpg
image,,2_cluster_0,2,2,1,16.889326,-4.8941665,1.8071009,18940.jpg
image,,2_cluster_0,2,2,1,17.125854,-5.0765853,1.7963232,2870.jpg
image,,2_cluster_0,2,2,1,17.299078,-6.163789,0.41495025,2192.jpg
image,,2_cluster_0,2,2,1,17.294268,-5.8666916,-0.25017196,9074.jpg
image,,2_cluster_0,2,2,1,17.054274,-5.4005017,1.4478638,16744.jpg
image,,2_cluster_0,2,2,1,16.739506,-5.6204867,-0.26876432,10071.jpg
image,,2_cluster_0,2,2,1,16.838985,-5.521781,0.41910547,207.jpg
image,,2_cluster_0,2,2,1,16.979982,-5.256212,-0.16729255,5498.jpg
image,,2_cluster_0,2,2,1,17.223106,-5.871285,0.83073324,5023.jpg
image,,2_cluster_0,2,2,1,17.087637,-5.8292933,-0.36563215,5822.jpg
image,,2_cluster_0,2,2,1,17.540768,-5.78598,0.13228545,18173.jpg
image,,2_cluster_0,2,2,1,17.263252,-6.195516,0.49629492,846.jpg
image,,2_cluster_0,2,2,1,17.17488,-4.996252,1.1714513,1976.jpg
image,,2_cluster_0,2,2,1,16.967009,-5.8182497,0.80883884,879.jpg
image,,2_cluster_0,2,2,1,17.251791,-6.127547,0.44700205,8517.jpg
image,,2_cluster_0,2,2,1,17.36992,-5.855228,0.742961,11844.jpg
image,,2_cluster_0,2,2,1,17.541079,-5.305645,1.316648,11592.jpg
image,,2_cluster_0,2,2,1,17.222115,-5.8875265,0.90144545,7664.jpg
image,,2_cluster_0,2,2,1,17.251184,-5.81539,0.6882842,2740.jpg
image,,2_cluster_0,2,2,1,17.456392,-5.4462852,-0.22386272,15259.jpg
image,,2_cluster_0,2,2,1,17.327211,-5.85438,-0.08032717,17328.jpg
image,,2_cluster_0,2,2,1,16.397028,-5.170159,1.0479583,16109.jpg
image,,2_cluster_0,2,2,1,17.517227,-5.290624,1.3151332,9279.jpg
image,,2_cluster_0,2,2,1,17.368977,-5.531664,0.8396036,16062.jpg
image,,2_cluster_0,2,2,1,16.475744,-5.0912695,1.9268177,9093.jpg
image,,2_cluster_0,2,2,1,17.523094,-5.5946136,-0.01930125,16292.jpg
image,,2_cluster_0,2,2,1,17.154543,-6.151288,0.8654647,10443.jpg
image,,2_cluster_0,2,2,1,17.618664,-5.8600993,0.35766017,9731.jpg
image,,2_cluster_0,2,2,1,17.560928,-5.2920394,1.404163,15581.jpg
image,,2_cluster_0,2,2,1,17.395168,-5.8361793,0.76851666,3980.jpg
image,,2_cluster_0,2,2,1,17.662113,-5.6637263,0.04405895,4912.jpg
image,,2_cluster_0,2,2,1,16.795017,-5.4380813,-0.19636278,2937.jpg
image,,2_cluster_0,2,2,1,17.726814,-5.5889273,0.085486166,894.jpg
image,,2_cluster_0,2,2,1,16.923319,-5.50863,0.41924638,8955.jpg
image,,2_cluster_0,2,2,1,17.136389,-5.888124,-0.08388183,19200.jpg
image,,2_cluster_0,2,2,1,16.647688,-5.621998,-0.43254384,14264.jpg
image,,2_cluster_0,2,2,1,16.967144,-5.837717,-0.36717817,6368.jpg
image,,2_cluster_0,2,2,1,16.943975,-4.919705,1.8296676,9016.jpg
image,,2_cluster_0,2,2,1,16.58666,-5.287005,1.0264498,13785.jpg
image,,2_cluster_0,2,2,1,17.320309,-5.511224,1.0023909,14430.jpg
image,,2_cluster_0,2,2,1,16.493437,-5.5330925,-0.43632203,1282.jpg
image,,2_cluster_0,2,2,1,17.504276,-5.7331886,-0.022922922,15212.jpg
image,,2_cluster_0,2,2,1,17.201946,-6.27473,0.833898,2377.jpg
image,,2_cluster_0,2,2,1,16.594723,-5.6142254,-0.15877818,17101.jpg
image,,2_cluster_0,2,2,1,17.608723,-5.6291013,-0.06299382,15476.jpg
image,,2_cluster_0,2,2,1,16.68797,-5.6822524,-0.35362273,2886.jpg
image,,2_cluster_0,2,2,1,17.725334,-5.618788,0.28810447,15637.jpg
image,,2_cluster_0,2,2,1,17.434862,-6.171666,0.7500564,12940.jpg
image,,2_cluster_0,2,2,1,16.958658,-5.322697,1.2520576,5011.jpg
image,,2_cluster_0,2,2,1,17.081678,-5.915177,0.24159762,16372.jpg
image,,2_cluster_0,2,2,1,16.966696,-5.8675933,1.144242,18950.jpg
image,,2_cluster_0,2,2,1,17.113956,-5.914359,0.9330135,14552.jpg
image,,2_cluster_0,2,2,1,17.27154,-6.1169333,0.1821339,15549.jpg
image,,2_cluster_0,2,2,1,17.110226,-6.1474605,0.33321702,13612.jpg
image,,2_cluster_0,2,2,1,17.222067,-5.8663945,0.93149,15249.jpg
image,,2_cluster_0,2,2,1,17.508728,-6.067422,0.41773465,13054.jpg
image,,2_cluster_0,2,2,1,17.168324,-6.2302613,0.88163334,1318.jpg
image,,2_cluster_0,2,2,1,16.760107,-5.3984823,-0.2674538,3882.jpg
image,,2_cluster_0,2,2,1,16.760468,-5.3448486,0.33678776,2959.jpg
image,,2_cluster_0,2,2,1,17.10871,-5.7755966,-0.23062022,16981.jpg
image,,2_cluster_0,2,2,1,17.175596,-5.964333,0.85309523,9363.jpg
image,,2_cluster_0,2,2,1,17.074072,-5.9212646,-0.19578005,419.jpg
image,,2_cluster_0,2,2,1,17.676327,-5.5923023,0.20158781,7505.jpg
image,,2_cluster_0,2,2,1,16.790794,-5.5215664,-0.5463852,10271.jpg
image,,2_cluster_0,2,2,1,16.782309,-5.3982906,-0.033305686,4383.jpg
image,,2_cluster_0,2,2,1,16.700848,-5.477484,-0.5633145,4270.jpg
image,,2_cluster_0,2,2,1,17.600271,-5.640745,0.05242481,15463.jpg
image,,2_cluster_0,2,2,1,17.224812,-5.5289116,0.10710385,13455.jpg
image,,2_cluster_0,2,2,1,17.183077,-6.153933,0.42311153,17788.jpg
image,,2_cluster_0,2,2,1,16.810764,-5.3786645,-0.33729744,17657.jpg
image,,2_cluster_0,2,2,1,17.507362,-5.7369137,0.1907724,8499.jpg
image,,2_cluster_0,2,2,1,16.80494,-5.389431,-0.36804935,19694.jpg
image,,2_cluster_0,2,2,1,16.62975,-5.435401,0.1305751,12619.jpg
image,,2_cluster_0,2,2,1,17.386347,-5.446544,0.5243668,673.jpg
image,,2_cluster_0,2,2,1,16.58829,-5.4342155,0.3876607,15292.jpg
image,,2_cluster_0,2,2,1,17.219967,-5.6084585,-0.2862276,13728.jpg
image,,2_cluster_0,2,2,1,17.450003,-5.7515116,-0.19911061,3881.jpg
image,,2_cluster_0,2,2,1,17.090555,-6.035707,-0.16979665,6918.jpg
image,,2_cluster_0,2,2,1,16.989151,-5.425132,-0.19908799,13898.jpg
image,,2_cluster_0,2,2,1,17.687237,-5.6550293,0.0905565,9839.jpg
image,,2_cluster_0,2,2,1,17.101698,-5.8965926,-0.31941852,2148.jpg
image,,2_cluster_0,2,2,1,17.235312,-5.4986563,0.98960024,5401.jpg
image,,2_cluster_0,2,2,1,16.770761,-5.597305,-0.49767372,10706.jpg
image,,2_cluster_0,2,2,1,16.902842,-5.987678,-0.18104254,9171.jpg
image,,2_cluster_0,2,2,1,16.965359,-5.9499846,1.1279973,18316.jpg
image,,2_cluster_0,2,2,1,17.387695,-5.931989,-0.039630447,16418.jpg
image,,2_cluster_0,2,2,1,17.10651,-5.589939,-0.014655193,18499.jpg
image,,2_cluster_0,2,2,1,16.570728,-5.441044,-0.3701345,6741.jpg
image,,2_cluster_0,2,2,1,17.186869,-5.959896,-0.011114648,7078.jpg
image,,2_cluster_0,2,2,1,17.451237,-5.33818,1.1822609,1421.jpg
image,,2_cluster_0,2,2,1,17.61771,-5.3068013,-0.031074684,3196.jpg
image,,2_cluster_0,2,2,1,17.430717,-5.5304213,0.9408804,11414.jpg
image,,2_cluster_0,2,2,1,17.265373,-6.01884,1.0373163,17701.jpg
image,,2_cluster_0,2,2,1,16.451101,-5.5011635,-0.45009375,13879.jpg
image,,2_cluster_0,2,2,1,17.149742,-5.1187916,1.7892948,14904.jpg
image,,2_cluster_0,2,2,1,16.512955,-5.3463655,0.76391,4093.jpg
image,,2_cluster_0,2,2,1,16.990149,-5.5497513,0.21252365,2484.jpg
image,,2_cluster_0,2,2,1,17.483297,-5.6284494,1.0068355,4412.jpg
image,,2_cluster_0,2,2,1,17.527115,-5.7673063,-0.16534418,7014.jpg
image,,2_cluster_0,2,2,1,17.153788,-6.038249,0.0072152247,6722.jpg
image,,2_cluster_0,2,2,1,17.593702,-5.927382,-0.32811224,19317.jpg
image,,2_cluster_0,2,2,1,16.429184,-5.456051,-0.349594,14588.jpg
image,,2_cluster_0,2,2,1,17.38605,-5.681292,0.71177995,3147.jpg
image,,2_cluster_0,2,2,1,16.6037,-5.4590297,0.13631628,19878.jpg
image,,2_cluster_0,2,2,1,16.753681,-5.8236794,-0.423505,1616.jpg
image,,2_cluster_0,2,2,1,17.42449,-5.8915586,0.56674993,15785.jpg
image,,2_cluster_0,2,2,1,17.003956,-5.9964085,1.067511,5777.jpg
image,,2_cluster_0,2,2,1,17.072783,-6.0632396,0.46416023,13804.jpg
image,,2_cluster_0,2,2,1,16.34472,-5.3865423,0.13632321,2195.jpg
image,,2_cluster_0,2,2,1,17.266104,-5.7965136,0.6057104,5385.jpg
image,,2_cluster_0,2,2,1,16.5223,-5.253068,0.16520491,4346.jpg
image,,2_cluster_0,2,2,1,17.264683,-5.7816358,0.6262427,5931.jpg
image,,2_cluster_0,2,2,1,16.860704,-5.7709217,-0.19261584,7232.jpg
image,,2_cluster_0,2,2,1,16.677969,-5.109461,0.9695459,13118.jpg
image,,2_cluster_0,2,2,1,17.340288,-5.707995,0.6474162,9761.jpg
image,,2_cluster_0,2,2,1,16.926582,-5.6656833,-0.4723206,19627.jpg
image,,2_cluster_0,2,2,1,17.619919,-5.4382277,0.15765803,1498.jpg
image,,2_cluster_0,2,2,1,17.000195,-5.0202804,0.9909489,15711.jpg
image,,2_cluster_0,2,2,1,17.640097,-5.4638257,0.1830663,7764.jpg
